#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 1600 1.52624e+12 1.53021e+12 1.53271e+12 1.53824e+12 1.53683e+12 1.52194e+12 1.53234e+12 1.53129e+12 1.05961e+12
 1800 1.73268e+12 1.73675e+12 1.73907e+12 1.74427e+12 1.74585e+12 1.72597e+12 1.7387e+12 1.73768e+12 1.07539e+12
 2000 1.93891e+12 1.94376e+12 1.94581e+12 1.95054e+12 1.95524e+12 1.9313e+12 1.94569e+12 1.94455e+12 1.15883e+12
 2000 1.93845e+12 1.94955e+12 1.94634e+12 1.94728e+12 1.94713e+12 1.94042e+12 1.94494e+12 1.94488e+12 1.16153e+12
 4000 3.98796e+12 4.02347e+12 3.98752e+12 4.00574e+12 4.02437e+12 4.02422e+12 4.01811e+12 4.01072e+12 1.31761e+12
 6000 6.01155e+12 6.09627e+12 6.02516e+12 6.11578e+12 6.13534e+12 6.06928e+12 6.1068e+12 6.08181e+12 1.39011e+12
 8000 8.05023e+12 8.17637e+12 8.06562e+12 8.22526e+12 8.27257e+12 8.1425e+12 8.21344e+12 8.16703e+12 1.48853e+12
 10000 1.00762e+13 1.02979e+13 1.01017e+13 1.03092e+13 1.04322e+13 1.02349e+13 1.03254e+13 1.02587e+13 1.55963e+12
 12000 1.20922e+13 1.23767e+13 1.21005e+13 1.24068e+13 1.25803e+13 1.2338e+13 1.24417e+13 1.23409e+13 1.63896e+12
 14000 1.41107e+13 1.44362e+13 1.40969e+13 1.44926e+13 1.47495e+13 1.44344e+13 1.45589e+13 1.44212e+13 1.70584e+12
 16000 1.61269e+13 1.64974e+13 1.61039e+13 1.66071e+13 1.69333e+13 1.6542e+13 1.66941e+13 1.65136e+13 1.78939e+12
 18000 1.81497e+13 1.8582e+13 1.8109e+13 1.87264e+13 1.91521e+13 1.8681e+13 1.88532e+13 1.8624e+13 1.86578e+12
 20000 2.01823e+13 2.06251e+13 2.01017e+13 2.08143e+13 2.1422e+13 2.08624e+13 2.10329e+13 2.07409e+13 1.93879e+12
 20000 2.04091e+13 2.02026e+13 2.0352e+13 2.04807e+13 2.16325e+13 2.10936e+13 2.10689e+13 2.07698e+13 1.91921e+12
 40000 4.11562e+13 3.95598e+13 3.98473e+13 3.99452e+13 4.4684e+13 4.23941e+13 4.23411e+13 4.14798e+13 2.66999e+12
 60000 6.30177e+13 5.92671e+13 5.96125e+13 6.00721e+13 6.68373e+13 6.37545e+13 6.35546e+13 6.23858e+13 3.42313e+12
 80000 8.43545e+13 7.87693e+13 7.99306e+13 7.94589e+13 8.96497e+13 8.34046e+13 8.4171e+13 8.29099e+13 4.24559e+12
 100000 1.05674e+14 9.74047e+13 1.00502e+14 9.99536e+13 1.13481e+14 1.02651e+14 1.05362e+14 1.03695e+14 4.97538e+12
 120000 1.26165e+14 1.15423e+14 1.20389e+14 1.20106e+14 1.3661e+14 1.23662e+14 1.26793e+14 1.24339e+14 5.74128e+12
 140000 1.4727e+14 1.34101e+14 1.4047e+14 1.40253e+14 1.58778e+14 1.43089e+14 1.47373e+14 1.4467e+14 6.52784e+12
 160000 1.6697e+14 1.52329e+14 1.59594e+14 1.60742e+14 1.82974e+14 1.62919e+14 1.68879e+14 1.6518e+14 7.3228e+12
 180000 1.8768e+14 1.7193e+14 1.78058e+14 1.80699e+14 2.08166e+14 1.8201e+14 1.90292e+14 1.85864e+14 8.07569e+12
 200000 2.09563e+14 1.91626e+14 1.95388e+14 2.00457e+14 2.32215e+14 2.01181e+14 2.11284e+14 2.06314e+14 8.94043e+12
 200000 2.24373e+14 1.92491e+14 1.94232e+14 2.08035e+14 2.24272e+14 2.01884e+14 2.11397e+14 2.08318e+14 9.2276e+12
 400000 4.21155e+14 3.749e+14 3.69015e+14 4.21755e+14 4.69037e+14 4.05131e+14 4.31974e+14 4.14527e+14 1.83996e+13
 600000 6.20842e+14 5.41953e+14 5.55224e+14 5.74413e+14 7.45264e+14 6.15256e+14 6.44977e+14 6.16056e+14 2.86041e+13
 800000 8.8534e+14 7.2814e+14 7.41985e+14 7.28492e+14 1.02017e+15 8.39113e+14 8.62593e+14 8.31618e+14 3.97308e+13
 1e+06 1.09839e+15 8.85725e+14 9.57744e+14 8.78082e+14 1.34227e+15 1.05478e+15 1.09171e+15 1.04728e+15 4.88084e+13
 1.2e+06 1.34521e+15 9.87088e+14 1.1945e+15 1.02451e+15 1.63755e+15 1.22469e+15 1.29558e+15 1.24759e+15 5.94395e+13
 1.4e+06 1.59679e+15 1.06587e+15 1.40498e+15 1.1549e+15 1.93825e+15 1.38943e+15 1.49419e+15 1.43887e+15 6.89713e+13
 1.6e+06 1.81225e+15 1.15069e+15 1.65294e+15 1.2685e+15 2.29175e+15 1.52814e+15 1.69613e+15 1.63313e+15 8.05291e+13
 1.8e+06 2.07948e+15 1.23251e+15 1.90518e+15 1.43064e+15 2.67947e+15 1.6749e+15 1.92834e+15 1.85263e+15 9.38287e+13
 2e+06 2.38116e+15 1.33258e+15 2.14751e+15 1.58923e+15 3.04071e+15 1.85243e+15 2.16079e+15 2.07797e+15 1.07146e+14
 2e+06 2.48449e+15 1.88077e+15 2.17741e+15 1.29369e+15 2.45127e+15 1.85124e+15 1.8654e+15 1.9916e+15 9.16089e+13
 4e+06 4.81847e+15 2.25728e+15 3.79206e+15 2.30045e+15 5.59506e+15 4.19358e+15 4.0297e+15 3.86686e+15 1.83246e+14
 6e+06 8.18494e+15 3.20558e+15 4.77618e+15 2.46839e+15 7.9889e+15 6.61786e+15 5.69172e+15 5.57059e+15 2.18364e+14
 8e+06 1.16891e+16 5.13033e+15 6.73415e+15 2.58702e+15 1.02965e+16 9.63271e+15 7.50542e+15 7.64373e+15 2.6622e+14
 1e+07 1.424e+16 5.07773e+15 7.42412e+15 3.33113e+15 1.22758e+16 1.21623e+16 9.25642e+15 9.11943e+15 3.27004e+14
 1.2e+07 1.6938e+16 6.36233e+15 6.58983e+15 3.49338e+15 1.64622e+16 1.29922e+16 1.09826e+16 1.05749e+16 3.89439e+14
 1.4e+07 1.72992e+16 6.16191e+15 6.64008e+15 4.02825e+15 2.00145e+16 1.17544e+16 1.19324e+16 1.11729e+16 4.10457e+14
 1.6e+07 1.68067e+16 6.72651e+15 6.13796e+15 4.83077e+15 2.01114e+16 1.03797e+16 1.17739e+16 1.10205e+16 5.0025e+14
 1.8e+07 1.60585e+16 6.88909e+15 4.6987e+15 5.07887e+15 2.32996e+16 9.13816e+15 1.25055e+16 1.11895e+16 6.08591e+14
 2e+07 1.59891e+16 8.33753e+15 4.75208e+15 4.87265e+15 2.72882e+16 7.07671e+15 1.30792e+16 1.17247e+16 6.42922e+14
 2e+07 2.12611e+16 6.34786e+15 4.38381e+15 5.51437e+15 3.77832e+16 4.1195e+14 1.45698e+16 1.30076e+16 5.66988e+14
 4e+07 8.47393e+16 2.51927e+16 1.75239e+16 6.04042e+15 6.50438e+16 1.58519e+15 2.42231e+16 3.1528e+16 6.99494e+14
