# Time-averaged data for fix TEAve
# TimeStep v_TotEn
15800000 -10727.8
15900000 -10736.4
16000000 -10724.9
16100000 -10740.6
16200000 -10741.1
16300000 -10737.8
16400000 -10733.7
16500000 -10736.4
16600000 -10736.6
16700000 -10727.8
16800000 -10729.3
16900000 -10735.8
17000000 -10732.1
17100000 -10733.9
17200000 -10735.2
17300000 -10724.4
17400000 -10736.3
17500000 -10729.3
17600000 -10728.8
17700000 -10735.9
17800000 -10737.2
17900000 -10735.6
18000000 -10738.9
18100000 -10739.6
18200000 -10734.8
18300000 -10735.1
18400000 -10740.9
18500000 -10730.2
18600000 -10732.5
18700000 -10732.7
18800000 -10736.4
18900000 -10733.8
19000000 -10740.6
19100000 -10739.3
19200000 -10731.4
19300000 -10747.9
19400000 -10735.9
19500000 -10729.2
19600000 -10735.9
19700000 -10733.9
19800000 -10729.5
19900000 -10729.3
20000000 -10739.5
20100000 -10733.7
20200000 -10738.4
20300000 -10737.1
20400000 -10734.2
20500000 -10728.4
20600000 -10733.3
20700000 -10724.6
20800000 -10737.2
20900000 -10729.8
21000000 -10736.1
21100000 -10733.8
21200000 -10735.1
21300000 -10730.8
21400000 -10736.6
21500000 -10732.9
21600000 -10727
21700000 -10736.8
21800000 -10734.4
21900000 -10734.7
22000000 -10735.5
22100000 -10739.2
22200000 -10735.5
22300000 -10733.5
22400000 -10730.2
22500000 -10733.9
22600000 -10734.7
22700000 -10731
22800000 -10739.5
22900000 -10733.6
23000000 -10733
23100000 -10730
23200000 -10735.2
23300000 -10737.8
23400000 -10737.4
23500000 -10735.7
23600000 -10738
23700000 -10730.7
23800000 -10734.8
23900000 -10733.2
24000000 -10732.5
24100000 -10731.4
24200000 -10739.9
24300000 -10731.7
24400000 -10730.4
24500000 -10735.1
24600000 -10729.3
24700000 -10730.2
24800000 -10732.7
24900000 -10737.8
25000000 -10733.8
25100000 -10736.4
25200000 -10738.3
25300000 -10736.5
25400000 -10739.4
25500000 -10733.9
25600000 -10734.6
25700000 -10736.7
25800000 -10736.4
25900000 -10737.9
26000000 -10738.6
26100000 -10728.2
26200000 -10740.7
26300000 -10734.3
26400000 -10731.7
26500000 -10732.8
26600000 -10732.5
26700000 -10729.1
26800000 -10732.3
26900000 -10733.4
27000000 -10729.8
27100000 -10737.3
27200000 -10732.4
27300000 -10731.8
27400000 -10733.7
27500000 -10730.1
27600000 -10729.6
27700000 -10731.9
27800000 -10737.6
27900000 -10739
28000000 -10731.4
28100000 -10727
28200000 -10734.1
28300000 -10730.3
28400000 -10737
28500000 -10744
28600000 -10736
28700000 -10736.2
28800000 -10731.5
28900000 -10738.2
29000000 -10734.6
29100000 -10734.5
29200000 -10739.7
29300000 -10737.6
29400000 -10733.5
29500000 -10732.2
29600000 -10721.4
29700000 -10733.9
29800000 -10735.2
29900000 -10732.4
30000000 -10734.4
