#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 16000 1.64883e+13 1.69905e+13 1.66725e+13 1.66872e+13 1.63777e+13 1.70523e+13 1.67057e+13 1.67103e+13 1.84301e+12
 18000 1.85728e+13 1.91036e+13 1.86971e+13 1.88125e+13 1.84723e+13 1.91563e+13 1.88137e+13 1.88047e+13 1.92333e+12
 20000 2.06461e+13 2.11606e+13 2.07013e+13 2.09134e+13 2.05408e+13 2.12417e+13 2.08987e+13 2.08736e+13 2.01146e+12
 20000 2.14075e+13 2.11591e+13 2.07745e+13 2.10304e+13 2.10074e+13 2.14417e+13 2.11598e+13 2.11414e+13 2.01309e+12
 40000 4.26079e+13 4.28488e+13 4.12485e+13 4.09523e+13 4.18547e+13 4.20605e+13 4.16225e+13 4.18675e+13 2.8147e+12
 60000 6.46374e+13 6.46632e+13 6.20185e+13 6.1933e+13 6.31168e+13 6.10022e+13 6.20173e+13 6.27196e+13 3.65624e+12
 80000 8.76446e+13 8.51771e+13 8.18354e+13 8.30837e+13 8.50987e+13 7.8438e+13 8.22068e+13 8.32783e+13 4.4197e+12
 100000 1.12002e+14 1.06034e+14 1.01949e+14 1.05007e+14 1.06818e+14 9.68726e+13 1.02899e+14 1.04404e+14 5.2126e+12
 120000 1.35838e+14 1.27429e+14 1.22188e+14 1.26188e+14 1.2907e+14 1.17021e+14 1.24093e+14 1.2585e+14 6.13506e+12
 140000 1.60345e+14 1.48421e+14 1.41409e+14 1.46321e+14 1.50755e+14 1.36103e+14 1.44393e+14 1.46659e+14 7.00902e+12
 160000 1.8494e+14 1.70102e+14 1.60437e+14 1.67038e+14 1.7332e+14 1.54875e+14 1.65078e+14 1.67777e+14 7.84696e+12
 180000 2.09962e+14 1.92743e+14 1.80431e+14 1.87294e+14 1.96413e+14 1.73608e+14 1.85771e+14 1.89214e+14 8.64315e+12
 200000 2.36946e+14 2.16437e+14 2.00263e+14 2.06431e+14 2.19709e+14 1.92476e+14 2.06205e+14 2.10876e+14 9.56429e+12
 200000 2.37474e+14 2.21222e+14 2.07445e+14 2.06694e+14 2.13426e+14 1.86414e+14 2.02178e+14 2.10126e+14 9.56313e+12
 400000 4.80661e+14 4.92372e+14 3.90639e+14 4.01606e+14 3.97519e+14 3.60409e+14 3.86512e+14 4.1373e+14 1.79934e+13
 600000 7.5408e+14 7.63447e+14 5.63898e+14 5.78404e+14 5.57151e+14 4.89976e+14 5.41844e+14 6.02629e+14 2.80514e+13
 800000 1.06134e+15 1.05121e+15 7.16241e+14 7.43098e+14 7.09286e+14 6.08905e+14 6.87096e+14 7.8943e+14 3.77645e+13
 1e+06 1.34767e+15 1.37012e+15 8.92621e+14 9.29469e+14 8.61945e+14 7.58461e+14 8.49958e+14 9.91363e+14 4.63538e+13
 1.2e+06 1.65633e+15 1.6929e+15 1.06117e+15 1.1729e+15 1.02268e+15 9.24044e+14 1.03987e+15 1.21198e+15 5.4913e+13
 1.4e+06 1.93657e+15 1.98285e+15 1.15598e+15 1.43542e+15 1.14773e+15 1.10234e+15 1.2285e+15 1.41382e+15 6.26407e+13
 1.6e+06 2.20338e+15 2.30155e+15 1.24155e+15 1.70052e+15 1.30177e+15 1.23966e+15 1.41398e+15 1.61459e+15 7.23427e+13
 1.8e+06 2.52528e+15 2.63923e+15 1.34442e+15 2.00917e+15 1.42331e+15 1.34362e+15 1.59203e+15 1.82308e+15 8.2199e+13
 2e+06 2.82919e+15 2.97442e+15 1.47244e+15 2.29003e+15 1.55648e+15 1.46386e+15 1.77012e+15 2.03221e+15 9.31412e+13
 2e+06 2.22892e+15 2.65887e+15 1.27257e+15 1.86299e+15 1.40923e+15 1.55216e+15 1.60813e+15 1.78626e+15 9.58093e+13
 4e+06 3.64989e+15 3.70037e+15 2.35121e+15 4.31654e+15 3.12141e+15 2.56453e+15 3.33416e+15 3.29403e+15 1.46482e+14
 6e+06 4.77324e+15 3.9889e+15 4.25941e+15 5.67911e+15 3.70402e+15 2.14659e+15 3.84324e+15 4.04215e+15 1.89684e+14
 8e+06 7.18405e+15 4.86493e+15 6.34318e+15 6.96934e+15 3.31652e+15 3.65504e+15 4.64696e+15 5.24047e+15 2.26788e+14
 1e+07 8.76071e+15 3.05963e+15 8.36352e+15 8.47168e+15 3.41384e+15 4.4148e+15 5.43344e+15 5.95124e+15 2.56638e+14
 1.2e+07 1.23081e+16 4.3108e+15 1.03669e+16 8.57069e+15 3.88287e+15 4.23674e+15 5.56343e+15 6.93617e+15 3.81971e+14
 1.4e+07 1.57668e+16 4.51755e+15 1.22604e+16 8.08777e+15 4.67975e+15 5.54432e+15 6.10395e+15 8.00166e+15 4.26797e+14
 1.6e+07 1.89823e+16 3.69746e+15 1.4186e+16 8.5341e+15 5.30746e+15 7.49412e+15 7.11189e+15 9.18257e+15 4.54857e+14
 1.8e+07 2.28948e+16 3.82441e+15 1.61924e+16 9.06834e+15 6.50343e+15 7.74353e+15 7.77177e+15 1.03846e+16 5.17855e+14
 2e+07 2.63695e+16 2.99939e+15 1.78379e+16 9.10444e+15 7.24637e+15 7.42003e+15 7.92361e+15 1.10484e+16 5.68507e+14
 2e+07 3.5894e+16 1.24413e+15 2.5057e+16 1.22693e+16 2.18863e+14 1.59788e+16 9.48899e+15 1.39861e+16 2.51713e+14
 4e+07 1.06745e+16 1.35488e+14 1.32153e+16 9.21426e+15 2.67177e+14 2.88099e+16 1.27638e+16 1.08616e+16 5.14443e+14
