#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 2000 2.23431e+12 2.23623e+12 2.23218e+12 2.22635e+12 2.23401e+12 2.22984e+12 2.23007e+12 2.23174e+12 1.17209e+12
 2000 2.23193e+12 2.24491e+12 2.25357e+12 2.23737e+12 2.24116e+12 2.22309e+12 2.23387e+12 2.23771e+12 1.15125e+12
 4000 4.64832e+12 4.66227e+12 4.66377e+12 4.60872e+12 4.64274e+12 4.66122e+12 4.63756e+12 4.64578e+12 1.23704e+12
 6000 7.08013e+12 7.14648e+12 7.09271e+12 7.00826e+12 7.09661e+12 7.12343e+12 7.0761e+12 7.08824e+12 1.30358e+12
 8000 9.54757e+12 9.66343e+12 9.56464e+12 9.45048e+12 9.54185e+12 9.60086e+12 9.53106e+12 9.55539e+12 1.35547e+12
 10000 1.20145e+13 1.21759e+13 1.20101e+13 1.19201e+13 1.20094e+13 1.20195e+13 1.1983e+13 1.20165e+13 1.41768e+12
 12000 1.44722e+13 1.46912e+13 1.44482e+13 1.43817e+13 1.44864e+13 1.44616e+13 1.44432e+13 1.44808e+13 1.47603e+12
 14000 1.69146e+13 1.72257e+13 1.68865e+13 1.68589e+13 1.6941e+13 1.68967e+13 1.68989e+13 1.69429e+13 1.53312e+12
 16000 1.93605e+13 1.97422e+13 1.93335e+13 1.93351e+13 1.93844e+13 1.93437e+13 1.93544e+13 1.94041e+13 1.59715e+12
 18000 2.18002e+13 2.22999e+13 2.17834e+13 2.18111e+13 2.18405e+13 2.17762e+13 2.18093e+13 2.187e+13 1.65584e+12
 20000 2.42326e+13 2.48678e+13 2.42128e+13 2.43186e+13 2.42908e+13 2.42094e+13 2.42729e+13 2.43389e+13 1.71711e+12
 20000 2.3953e+13 2.46068e+13 2.4148e+13 2.41888e+13 2.43908e+13 2.40538e+13 2.42111e+13 2.42211e+13 1.74376e+12
 40000 4.79364e+13 5.00649e+13 4.82782e+13 4.99873e+13 4.8237e+13 4.82261e+13 4.88168e+13 4.8794e+13 2.28258e+12
 60000 7.15274e+13 7.58336e+13 7.31545e+13 7.56627e+13 7.21243e+13 7.1728e+13 7.31717e+13 7.33051e+13 2.85617e+12
 80000 9.59678e+13 1.02042e+14 9.83484e+13 1.01483e+14 9.52727e+13 9.52914e+13 9.7349e+13 9.79238e+13 3.48016e+12
 100000 1.20563e+14 1.28582e+14 1.2336e+14 1.28287e+14 1.18517e+14 1.17995e+14 1.216e+14 1.22627e+14 4.05583e+12
 120000 1.44478e+14 1.55323e+14 1.47587e+14 1.54584e+14 1.41743e+14 1.40868e+14 1.45732e+14 1.47091e+14 4.62239e+12
 140000 1.68155e+14 1.82106e+14 1.71605e+14 1.80705e+14 1.65124e+14 1.64786e+14 1.70205e+14 1.71705e+14 5.22245e+12
 160000 1.9147e+14 2.09436e+14 1.9558e+14 2.07388e+14 1.88749e+14 1.88955e+14 1.95031e+14 1.9655e+14 5.72819e+12
 180000 2.15443e+14 2.37861e+14 2.19419e+14 2.35438e+14 2.13318e+14 2.13221e+14 2.20659e+14 2.22092e+14 6.32025e+12
 200000 2.39772e+14 2.66572e+14 2.43556e+14 2.63895e+14 2.37383e+14 2.36398e+14 2.45892e+14 2.47522e+14 6.84854e+12
 200000 2.39353e+14 2.64367e+14 2.395e+14 2.55357e+14 2.56985e+14 2.26674e+14 2.46338e+14 2.46899e+14 6.14523e+12
 400000 4.8758e+14 5.6014e+14 5.15592e+14 5.62222e+14 4.82415e+14 4.65055e+14 5.03231e+14 5.1038e+14 1.13182e+13
 600000 7.08336e+14 8.41221e+14 8.01065e+14 8.6852e+14 7.31534e+14 7.20441e+14 7.73498e+14 7.77515e+14 1.62214e+13
 800000 9.02591e+14 1.09514e+15 1.12491e+15 1.17138e+15 9.98413e+14 9.96593e+14 1.05546e+15 1.04963e+15 2.09097e+13
 1e+06 1.09618e+15 1.32799e+15 1.47886e+15 1.44691e+15 1.25445e+15 1.26313e+15 1.32149e+15 1.3133e+15 2.59829e+13
 1.2e+06 1.30547e+15 1.5391e+15 1.83852e+15 1.71938e+15 1.52096e+15 1.51912e+15 1.58649e+15 1.5763e+15 3.13496e+13
 1.4e+06 1.52675e+15 1.76207e+15 2.20407e+15 1.99489e+15 1.78739e+15 1.75807e+15 1.84678e+15 1.84046e+15 3.62696e+13
 1.6e+06 1.81029e+15 2.01609e+15 2.55348e+15 2.27919e+15 2.06551e+15 1.97411e+15 2.10627e+15 2.11441e+15 4.15513e+13
 1.8e+06 2.07721e+15 2.27101e+15 2.91808e+15 2.56188e+15 2.3323e+15 2.19255e+15 2.36224e+15 2.38618e+15 4.61443e+13
 2e+06 2.36493e+15 2.51858e+15 3.33471e+15 2.855e+15 2.61081e+15 2.41299e+15 2.62627e+15 2.67152e+15 4.99876e+13
 2e+06 2.32849e+15 2.58644e+15 3.08054e+15 2.50544e+15 2.44642e+15 2.4504e+15 2.46742e+15 2.54652e+15 5.08024e+13
 4e+06 6.15837e+15 6.11149e+15 8.73137e+15 5.12963e+15 5.22052e+15 5.28015e+15 5.2101e+15 5.92622e+15 8.70726e+13
 6e+06 1.06323e+16 1.08461e+16 1.55652e+16 8.28056e+15 7.39675e+15 8.9163e+15 8.19787e+15 9.85788e+15 1.23724e+14
 8e+06 1.58906e+16 1.59742e+16 2.09935e+16 1.20103e+16 9.13649e+15 1.26925e+16 1.12798e+16 1.38156e+16 1.48266e+14
 1e+07 1.99406e+16 2.02966e+16 2.43981e+16 1.59482e+16 1.02486e+16 1.60484e+16 1.40817e+16 1.70671e+16 1.51618e+14
 1.2e+07 2.3767e+16 2.48575e+16 2.63421e+16 2.11134e+16 1.15278e+16 1.92147e+16 1.72853e+16 2.03667e+16 1.55179e+14
 1.4e+07 2.61111e+16 2.88013e+16 2.67555e+16 2.56108e+16 1.38608e+16 2.15793e+16 2.03503e+16 2.30992e+16 1.34319e+14
 1.6e+07 2.69886e+16 3.36363e+16 2.78121e+16 2.91639e+16 1.60534e+16 2.3618e+16 2.29451e+16 2.55587e+16 1.35853e+14
 1.8e+07 2.86138e+16 3.8665e+16 2.99366e+16 3.29578e+16 1.86429e+16 2.54965e+16 2.56991e+16 2.83815e+16 1.46074e+14
 2e+07 3.09613e+16 4.46598e+16 3.47244e+16 3.51729e+16 1.96987e+16 2.78612e+16 2.75776e+16 3.12593e+16 1.3221e+14
 2e+07 2.88366e+16 4.61776e+16 1.63886e+16 3.60352e+16 2.43547e+16 3.06106e+16 3.03335e+16 3.03871e+16 2.95386e+13
 4e+07 7.05405e+16 1.2562e+17 4.02259e+16 6.03964e+16 3.30217e+16 1.08065e+17 6.7161e+16 7.18147e+16 5.2138e+13
 6e+07 5.53613e+16 2.33306e+17 7.79342e+16 4.1108e+16 4.38689e+16 1.84583e+17 8.98534e+16 1.02792e+17 3.66907e+13
 8e+07 6.07683e+16 2.53406e+17 6.59887e+16 4.05539e+15 1.68368e+17 1.75577e+17 1.16e+17 1.20289e+17 3.75404e+13
