#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 4000 4.63077e+12 4.6437e+12 4.70921e+12 4.82083e+12 4.67988e+12 4.68753e+12 4.72941e+12 4.70214e+12 1.27075e+12
 6000 7.06927e+12 7.06957e+12 7.20617e+12 7.36965e+12 7.12867e+12 7.12093e+12 7.20642e+12 7.16985e+12 1.33097e+12
 8000 9.5569e+12 9.5388e+12 9.7283e+12 9.96935e+12 9.63149e+12 9.59976e+12 9.73353e+12 9.68332e+12 1.38398e+12
 10000 1.20224e+13 1.20272e+13 1.23054e+13 1.25439e+13 1.21736e+13 1.2108e+13 1.22752e+13 1.22124e+13 1.43801e+12
 12000 1.45151e+13 1.44654e+13 1.48359e+13 1.51606e+13 1.47481e+13 1.46258e+13 1.48448e+13 1.47491e+13 1.51357e+12
 14000 1.69811e+13 1.68773e+13 1.73585e+13 1.77739e+13 1.72961e+13 1.71605e+13 1.74102e+13 1.7275e+13 1.56888e+12
 16000 1.94104e+13 1.92136e+13 1.98635e+13 2.03328e+13 1.98241e+13 1.96982e+13 1.99517e+13 1.97694e+13 1.62261e+12
 18000 2.18374e+13 2.15668e+13 2.24147e+13 2.28676e+13 2.23862e+13 2.2237e+13 2.2497e+13 2.2274e+13 1.71984e+12
 20000 2.42533e+13 2.39214e+13 2.50005e+13 2.54546e+13 2.4962e+13 2.47474e+13 2.50546e+13 2.47895e+13 1.77007e+12
 20000 2.43776e+13 2.47397e+13 2.60634e+13 2.56664e+13 2.52674e+13 2.53408e+13 2.54249e+13 2.5279e+13 1.7689e+12
 40000 4.98119e+13 4.85938e+13 5.23437e+13 5.11706e+13 5.1124e+13 5.10444e+13 5.1113e+13 5.07677e+13 2.55684e+12
 60000 7.66992e+13 7.31673e+13 8.16795e+13 7.78574e+13 7.72325e+13 7.84066e+13 7.78322e+13 7.75721e+13 3.10492e+12
 80000 1.02535e+14 9.76581e+13 1.11535e+14 1.04616e+14 1.03349e+14 1.0677e+14 1.04912e+14 1.04511e+14 3.79925e+12
 100000 1.30768e+14 1.21789e+14 1.42437e+14 1.30548e+14 1.29175e+14 1.35167e+14 1.3163e+14 1.31644e+14 4.48827e+12
 120000 1.57753e+14 1.45848e+14 1.71902e+14 1.57708e+14 1.54489e+14 1.65203e+14 1.59133e+14 1.5888e+14 5.06063e+12
 140000 1.85824e+14 1.70476e+14 2.04916e+14 1.85191e+14 1.77739e+14 1.96457e+14 1.86462e+14 1.86706e+14 5.70657e+12
 160000 2.12381e+14 1.94544e+14 2.38227e+14 2.1299e+14 1.97404e+14 2.27813e+14 2.12735e+14 2.13661e+14 6.33811e+12
 180000 2.39337e+14 2.18813e+14 2.70378e+14 2.40411e+14 2.18378e+14 2.59646e+14 2.39479e+14 2.40824e+14 7.03276e+12
 200000 2.65681e+14 2.44896e+14 3.01932e+14 2.68085e+14 2.41182e+14 2.91819e+14 2.67029e+14 2.68552e+14 7.55879e+12
 200000 2.49496e+14 2.30773e+14 2.83483e+14 2.57993e+14 2.579e+14 2.91533e+14 2.69142e+14 2.63319e+14 7.16936e+12
 400000 4.98239e+14 4.78498e+14 6.11359e+14 5.19422e+14 5.11788e+14 6.04839e+14 5.45349e+14 5.38956e+14 1.26825e+13
 600000 7.27871e+14 7.50234e+14 9.8764e+14 7.46197e+14 7.60078e+14 8.29033e+14 7.78436e+14 7.95827e+14 1.92697e+13
 800000 9.88575e+14 1.062e+15 1.37304e+15 9.90824e+14 1.03386e+15 1.02109e+15 1.01526e+15 1.06564e+15 2.59546e+13
 1e+06 1.24462e+15 1.40706e+15 1.67836e+15 1.17745e+15 1.31502e+15 1.23301e+15 1.24182e+15 1.32243e+15 3.19718e+13
 1.2e+06 1.48393e+15 1.70001e+15 1.94222e+15 1.34995e+15 1.62471e+15 1.428e+15 1.46755e+15 1.56402e+15 3.78771e+13
 1.4e+06 1.74416e+15 2.00317e+15 2.1875e+15 1.53463e+15 2.01682e+15 1.5908e+15 1.71409e+15 1.81976e+15 4.47931e+13
 1.6e+06 1.98809e+15 2.312e+15 2.41925e+15 1.66862e+15 2.40341e+15 1.78141e+15 1.95115e+15 2.0666e+15 5.33462e+13
 1.8e+06 2.21276e+15 2.64749e+15 2.63896e+15 1.81444e+15 2.77457e+15 1.98394e+15 2.19098e+15 2.31448e+15 6.43203e+13
 2e+06 2.42069e+15 2.95134e+15 2.8312e+15 2.06987e+15 3.14776e+15 2.22368e+15 2.48044e+15 2.58203e+15 7.61038e+13
 2e+06 2.55036e+15 3.29794e+15 2.41003e+15 2.0305e+15 2.72758e+15 2.497e+15 2.41836e+15 2.55213e+15 7.79991e+13
 4e+06 4.5563e+15 5.13914e+15 4.97489e+15 4.05104e+15 4.28596e+15 4.72702e+15 4.35467e+15 4.56885e+15 2.34274e+14
 6e+06 5.69259e+15 8.05169e+15 8.21006e+15 6.3349e+15 4.59029e+15 5.93402e+15 5.61974e+15 6.29909e+15 4.28379e+14
 8e+06 7.97234e+15 1.39933e+16 1.15769e+16 9.84771e+15 7.19099e+15 8.18211e+15 8.40694e+15 9.5165e+15 6.06916e+14
 1e+07 1.03681e+16 1.92688e+16 1.3103e+16 1.39227e+16 6.43839e+15 1.31302e+16 1.11638e+16 1.23969e+16 7.64735e+14
 1.2e+07 1.30299e+16 2.70348e+16 1.59208e+16 1.68573e+16 6.05545e+15 1.77022e+16 1.35383e+16 1.55877e+16 9.22156e+14
 1.4e+07 1.55803e+16 3.45755e+16 1.77636e+16 2.1947e+16 8.90582e+15 2.14927e+16 1.74485e+16 1.9525e+16 1.17455e+15
 1.6e+07 1.75289e+16 4.39654e+16 1.91672e+16 2.59073e+16 1.15321e+16 2.40014e+16 2.04803e+16 2.3043e+16 1.50612e+15
 1.8e+07 1.93426e+16 5.39113e+16 2.06526e+16 2.95866e+16 1.38707e+16 2.57035e+16 2.30536e+16 2.6353e+16 1.68165e+15
 2e+07 1.90624e+16 6.54756e+16 2.44673e+16 3.41981e+16 1.67703e+16 2.8478e+16 2.64821e+16 3.04233e+16 1.63652e+15
 2e+07 1.82676e+16 3.10511e+16 1.08011e+16 2.2579e+16 3.34941e+16 4.21605e+16 3.27446e+16 2.76627e+16 4.25597e+15
 4e+07 5.37123e+15 7.66392e+16 4.14323e+16 7.14164e+16 6.65776e+16 7.02353e+16 6.94097e+16 5.81049e+16 2.03585e+08
