#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 1200 1.10944e+12 1.11144e+12 1.10976e+12 1.105e+12 1.11151e+12 1.09842e+12 1.10498e+12 1.10707e+12 1.34535e+12
 1400 1.31451e+12 1.31689e+12 1.31385e+12 1.30858e+12 1.31653e+12 1.30091e+12 1.30867e+12 1.31124e+12 1.14442e+12
 1600 1.5205e+12 1.52289e+12 1.51823e+12 1.51229e+12 1.5224e+12 1.50387e+12 1.51285e+12 1.51593e+12 1.05001e+12
 1800 1.72653e+12 1.72867e+12 1.7229e+12 1.71553e+12 1.7286e+12 1.7065e+12 1.71688e+12 1.72054e+12 1.06481e+12
 2000 1.93274e+12 1.93472e+12 1.92763e+12 1.91855e+12 1.935e+12 1.9097e+12 1.92108e+12 1.92533e+12 1.14803e+12
 2000 1.9377e+12 1.93764e+12 1.92034e+12 1.91759e+12 1.93863e+12 1.91607e+12 1.92409e+12 1.92721e+12 1.15122e+12
 4000 3.98503e+12 3.99655e+12 3.94781e+12 3.9313e+12 4.00232e+12 3.95992e+12 3.96452e+12 3.9693e+12 1.32177e+12
 6000 6.00183e+12 6.04268e+12 5.96877e+12 5.99992e+12 6.06977e+12 5.99121e+12 6.0203e+12 6.01395e+12 1.39831e+12
 8000 8.0132e+12 8.10589e+12 7.99371e+12 8.07358e+12 8.13933e+12 8.03412e+12 8.08234e+12 8.06445e+12 1.48488e+12
 10000 1.00038e+13 1.01793e+13 1.0007e+13 1.01366e+13 1.02049e+13 1.00891e+13 1.01435e+13 1.01115e+13 1.57565e+12
 12000 1.20045e+13 1.22214e+13 1.19963e+13 1.22217e+13 1.22565e+13 1.21578e+13 1.2212e+13 1.21568e+13 1.63978e+12
 14000 1.39977e+13 1.42674e+13 1.39867e+13 1.43011e+13 1.42961e+13 1.4234e+13 1.42771e+13 1.41998e+13 1.71583e+12
 16000 1.59786e+13 1.63058e+13 1.59817e+13 1.63842e+13 1.63411e+13 1.63184e+13 1.63479e+13 1.62442e+13 1.79645e+12
 18000 1.79633e+13 1.83508e+13 1.79647e+13 1.847e+13 1.8434e+13 1.84239e+13 1.84426e+13 1.83028e+13 1.86803e+12
 20000 1.99448e+13 2.03479e+13 1.99476e+13 2.05654e+13 2.05678e+13 2.05521e+13 2.05618e+13 2.03691e+13 1.95114e+12
 20000 2.0052e+13 2.03104e+13 2.01766e+13 2.07209e+13 2.06152e+13 2.04661e+13 2.06007e+13 2.04323e+13 1.97486e+12
 40000 3.96476e+13 3.95886e+13 3.99649e+13 4.14373e+13 4.22198e+13 4.17059e+13 4.17876e+13 4.09661e+13 2.78007e+12
 60000 6.00425e+13 5.85954e+13 5.98407e+13 6.24803e+13 6.3949e+13 6.30499e+13 6.31598e+13 6.1693e+13 3.5388e+12
 80000 8.00421e+13 7.76035e+13 7.92106e+13 8.26486e+13 8.5487e+13 8.33637e+13 8.38331e+13 8.18807e+13 4.39662e+12
 100000 9.97947e+13 9.61069e+13 9.78941e+13 1.04327e+14 1.07818e+14 1.03634e+14 1.0526e+14 1.02329e+14 5.21365e+12
 120000 1.19125e+14 1.14505e+14 1.16677e+14 1.26653e+14 1.29695e+14 1.24115e+14 1.26821e+14 1.228e+14 6.00182e+12
 140000 1.38335e+14 1.32744e+14 1.35667e+14 1.49189e+14 1.5089e+14 1.44113e+14 1.48064e+14 1.43071e+14 6.81305e+12
 160000 1.58307e+14 1.51512e+14 1.54781e+14 1.71703e+14 1.72415e+14 1.63489e+14 1.69202e+14 1.63468e+14 7.66656e+12
 180000 1.78891e+14 1.70991e+14 1.73539e+14 1.93926e+14 1.9393e+14 1.82409e+14 1.90088e+14 1.83843e+14 8.41185e+12
 200000 2.00209e+14 1.90301e+14 1.91754e+14 2.16082e+14 2.14388e+14 2.00653e+14 2.10374e+14 2.0386e+14 9.27179e+12
 200000 1.98379e+14 1.88432e+14 1.84809e+14 2.25084e+14 2.13241e+14 1.99582e+14 2.12636e+14 2.03797e+14 9.47885e+12
 400000 4.12718e+14 3.56847e+14 3.57707e+14 4.32976e+14 4.28108e+14 3.83264e+14 4.14782e+14 3.99172e+14 1.90557e+13
 600000 6.14727e+14 5.13252e+14 5.44198e+14 5.93214e+14 6.60544e+14 5.91815e+14 6.15191e+14 5.92071e+14 2.83839e+13
 800000 8.5903e+14 6.73489e+14 7.24608e+14 7.51584e+14 8.86809e+14 7.98252e+14 8.12215e+14 7.88279e+14 3.89624e+13
 1e+06 1.09143e+15 8.25534e+14 9.24541e+14 9.01547e+14 1.11324e+15 1.01179e+15 1.00886e+15 9.84184e+14 4.87645e+13
 1.2e+06 1.33301e+15 9.53775e+14 1.12714e+15 1.0528e+15 1.33367e+15 1.20962e+15 1.1987e+15 1.17441e+15 5.92609e+13
 1.4e+06 1.58902e+15 1.08444e+15 1.33249e+15 1.20537e+15 1.57197e+15 1.38552e+15 1.38762e+15 1.3667e+15 6.95591e+13
 1.6e+06 1.84671e+15 1.20645e+15 1.5618e+15 1.36826e+15 1.82732e+15 1.54969e+15 1.58176e+15 1.56438e+15 7.98268e+13
 1.8e+06 2.13755e+15 1.3301e+15 1.7962e+15 1.52659e+15 2.08011e+15 1.72621e+15 1.77764e+15 1.76843e+15 9.06932e+13
 2e+06 2.43821e+15 1.45076e+15 2.0368e+15 1.66863e+15 2.30816e+15 1.90533e+15 1.96071e+15 1.96653e+15 1.01184e+14
 2e+06 2.39024e+15 1.58395e+15 1.98951e+15 1.33751e+15 2.04556e+15 1.61183e+15 1.66497e+15 1.79414e+15 8.4376e+13
 4e+06 4.74492e+15 2.49815e+15 4.04947e+15 2.7367e+15 3.80639e+15 3.57283e+15 3.37197e+15 3.52885e+15 1.6355e+14
 6e+06 7.51022e+15 3.50204e+15 5.69116e+15 3.90913e+15 5.89606e+15 5.4921e+15 5.0991e+15 5.28658e+15 2.07375e+14
 8e+06 1.01446e+16 4.9006e+15 8.05687e+15 4.74169e+15 7.97683e+15 7.37057e+15 6.69636e+15 7.0981e+15 2.38718e+14
 1e+07 1.1818e+16 5.51647e+15 9.99195e+15 6.14615e+15 9.93989e+15 9.53647e+15 8.54084e+15 8.76803e+15 2.75428e+14
 1.2e+07 1.40824e+16 6.92449e+15 1.12603e+16 7.27022e+15 1.25433e+16 1.13919e+16 1.04018e+16 1.05434e+16 3.11345e+14
 1.4e+07 1.4912e+16 7.19589e+15 1.25036e+16 8.98332e+15 1.46515e+16 1.17762e+16 1.18037e+16 1.16971e+16 3.54436e+14
 1.6e+07 1.47731e+16 7.48014e+15 1.2645e+16 1.11261e+16 1.68251e+16 1.15766e+16 1.31759e+16 1.25587e+16 4.19403e+14
 1.8e+07 1.39004e+16 7.95013e+15 1.23221e+16 1.24759e+16 1.84955e+16 1.19759e+16 1.43157e+16 1.31458e+16 4.55192e+14
 2e+07 1.37949e+16 8.12882e+15 1.15673e+16 1.36648e+16 2.0477e+16 1.25421e+16 1.55613e+16 1.38022e+16 4.72122e+14
 2e+07 1.04629e+16 3.14382e+15 2.65924e+15 2.41791e+16 2.22886e+16 9.70706e+15 1.87249e+16 1.34037e+16 3.38733e+14
 4e+07 3.41225e+16 9.63877e+15 8.74368e+15 3.04345e+16 6.2125e+16 1.37141e+16 3.54245e+16 2.82554e+16 2.10253e+14
 6e+07 5.09237e+16 1.14534e+16 1.58397e+16 2.90301e+16 1.28207e+17 6.51124e+15 5.45827e+16 4.31786e+16 8.25122e+12
 8e+07 5.2993e+16 7.77721e+15 2.05377e+16 6.94843e+16 1.97351e+17 7.52371e+15 9.14528e+16 6.57128e+16 4.66637e+14
 1e+08 6.16133e+16 1.12095e+16 2.02622e+16 5.52221e+16 1.47904e+17 1.57297e+16 7.2952e+16 5.61825e+16 5.60544e+13
