# Time-averaged data for fix TEAve
# TimeStep v_TotEn
20400000 -7393.06
20500000 -7399.01
20600000 -7390.39
20700000 -7391.98
20800000 -7394.74
20900000 -7394.77
21000000 -7398.29
21100000 -7396.92
21200000 -7395.57
21300000 -7399.34
21400000 -7395.98
21500000 -7397.67
21600000 -7402.75
21700000 -7388.58
21800000 -7403.82
21900000 -7388.41
22000000 -7398.02
22100000 -7396.84
22200000 -7399.71
22300000 -7398.13
22400000 -7393.07
22500000 -7394.52
22600000 -7396.97
22700000 -7397.88
22800000 -7403.59
22900000 -7397.47
23000000 -7397.32
23100000 -7391.88
23200000 -7394.39
23300000 -7396.34
23400000 -7389.55
23500000 -7397.44
23600000 -7400.94
23700000 -7399.84
23800000 -7393.54
23900000 -7400.46
24000000 -7390.02
24100000 -7400.29
24200000 -7397.46
24300000 -7390.26
24400000 -7401.54
24500000 -7397.9
24600000 -7399.78
24700000 -7401.67
24800000 -7392.1
24900000 -7400.72
25000000 -7397.87
25100000 -7384.26
25200000 -7394.67
25300000 -7397.74
25400000 -7390.65
25500000 -7393.1
25600000 -7399.57
25700000 -7392.57
25800000 -7397.83
25900000 -7402.37
26000000 -7405.31
26100000 -7384.35
26200000 -7388.85
26300000 -7390.82
26400000 -7393.3
26500000 -7401.92
26600000 -7397.38
26700000 -7389.48
26800000 -7397.54
26900000 -7399.96
27000000 -7393.65
27100000 -7397.58
27200000 -7395.01
27300000 -7392.32
27400000 -7398.33
27500000 -7391.73
27600000 -7398.72
27700000 -7403.92
27800000 -7400.46
27900000 -7398.46
28000000 -7401.98
28100000 -7401.6
28200000 -7390.72
28300000 -7390.57
28400000 -7398.84
28500000 -7385.1
28600000 -7390.3
28700000 -7395.06
28800000 -7404.02
28900000 -7397.94
29000000 -7397.3
29100000 -7395.9
29200000 -7389.67
29300000 -7395.17
29400000 -7396.57
29500000 -7392.5
29600000 -7397.38
29700000 -7393.99
29800000 -7393.62
29900000 -7394.05
30000000 -7401.89
30100000 -7395.95
30200000 -7395.69
30300000 -7394.74
30400000 -7393.87
30500000 -7398.66
30600000 -7398.93
30700000 -7393.76
30800000 -7388.95
30900000 -7392.86
31000000 -7393.33
31100000 -7396.88
31200000 -7393.33
31300000 -7398.68
31400000 -7391.98
31500000 -7398.22
31600000 -7392.53
31700000 -7390.14
31800000 -7400.09
31900000 -7403.07
32000000 -7402.87
32100000 -7393.01
32200000 -7397.05
32300000 -7393.41
32400000 -7388
32500000 -7401.46
32600000 -7397.14
32700000 -7400.04
32800000 -7389.57
32900000 -7396.27
33000000 -7396.74
33100000 -7400.98
33200000 -7395.64
33300000 -7395.17
33400000 -7396.69
33500000 -7395.1
33600000 -7398.23
33700000 -7404.35
33800000 -7400.81
33900000 -7397.44
34000000 -7394.68
34100000 -7402.2
34200000 -7393.79
34300000 -7400.27
34400000 -7396.04
34500000 -7399.96
34600000 -7401.67
34700000 -7393.32
34800000 -7390.09
34900000 -7395.48
35000000 -7396.16
35100000 -7392.26
35200000 -7392.76
35300000 -7389.1
35400000 -7387.25
35500000 -7389.56
35600000 -7398.6
35700000 -7392.64
35800000 -7402.19
35900000 -7397.62
36000000 -7397.81
36100000 -7398.75
36200000 -7399.64
36300000 -7390.1
36400000 -7401.55
36500000 -7392.38
36600000 -7391.81
36700000 -7393.35
36800000 -7397.95
36900000 -7396.94
37000000 -7394.16
37100000 -7397.48
37200000 -7390.53
37300000 -7393.64
37400000 -7402.11
37500000 -7389.78
37600000 -7394.17
37700000 -7402.95
37800000 -7394.53
37900000 -7401.28
38000000 -7387.4
38100000 -7390.35
38200000 -7388.46
38300000 -7391.36
38400000 -7391.58
38500000 -7405.09
38600000 -7398.15
38700000 -7396.26
38800000 -7400.19
38900000 -7406.73
39000000 -7386.32
39100000 -7392.45
39200000 -7400.49
39300000 -7403.77
39400000 -7402.65
39500000 -7399.73
39600000 -7396.97
39700000 -7399.92
39800000 -7401.6
39900000 -7396.67
40000000 -7390.6
40100000 -7398.65
40200000 -7397.25
40300000 -7398.7
40400000 -7397.45
40500000 -7396.61
40600000 -7392.4
40700000 -7397.53
40800000 -7391.66
40900000 -7394.93
41000000 -7387.37
41100000 -7395.91
41200000 -7396.84
41300000 -7396.1
41400000 -7407.57
41500000 -7393.09
41600000 -7398.62
41700000 -7403.32
41800000 -7405.24
41900000 -7397.89
42000000 -7382.14
42100000 -7395.46
42200000 -7392.93
42300000 -7394.18
42400000 -7393.43
42500000 -7397.51
42600000 -7397.1
42700000 -7384.28
42800000 -7395.97
42900000 -7400.75
43000000 -7395.25
43100000 -7395.87
43200000 -7399.07
43300000 -7391.14
43400000 -7392.09
43500000 -7391.11
43600000 -7398.09
43700000 -7398.38
43800000 -7397.15
43900000 -7392.11
44000000 -7398.22
44100000 -7394.62
44200000 -7386.34
44300000 -7397.02
44400000 -7391.07
44500000 -7399.67
44600000 -7384.55
44700000 -7393.4
44800000 -7390.68
44900000 -7400.29
45000000 -7406.6
45100000 -7394.36
45200000 -7393.32
45300000 -7400.91
45400000 -7397.77
45500000 -7398.97
45600000 -7405.82
45700000 -7403.34
45800000 -7393.49
45900000 -7390.16
46000000 -7395.04
46100000 -7400.36
46200000 -7391.35
46300000 -7391.29
46400000 -7399.52
46500000 -7391.25
46600000 -7398.44
46700000 -7398.72
46800000 -7391.87
46900000 -7392.09
47000000 -7412.68
47100000 -7393.23
47200000 -7397.87
47300000 -7394.73
47400000 -7402.8
47500000 -7397.54
47600000 -7383.77
47700000 -7392.63
47800000 -7390.9
47900000 -7398.56
48000000 -7395.15
48100000 -7394.99
48200000 -7397.3
48300000 -7399.88
48400000 -7398.32
48500000 -7393.12
48600000 -7395.7
48700000 -7396.67
48800000 -7393.65
48900000 -7400.84
49000000 -7392.93
49100000 -7394.59
49200000 -7391.64
49300000 -7392.58
49400000 -7398.93
49500000 -7401.34
49600000 -7387.1
49700000 -7385.34
49800000 -7395.49
49900000 -7395.1
50000000 -7396.21
