#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 800000 1.07493e+15 1.01551e+15 9.1144e+14 1.06709e+15 8.06337e+14 1.02298e+15 9.65469e+14 9.79533e+14 2.17392e+13
 1e+06 1.28554e+15 1.24843e+15 1.15706e+15 1.39221e+15 9.81498e+14 1.32713e+15 1.23361e+15 1.23231e+15 2.68088e+13
 1.2e+06 1.46953e+15 1.47545e+15 1.38772e+15 1.70608e+15 1.1786e+15 1.59074e+15 1.49181e+15 1.47278e+15 3.08684e+13
 1.4e+06 1.63738e+15 1.69689e+15 1.6038e+15 2.04142e+15 1.38782e+15 1.86425e+15 1.7645e+15 1.71711e+15 3.53622e+13
 1.6e+06 1.77267e+15 1.9019e+15 1.84393e+15 2.44395e+15 1.59479e+15 2.14132e+15 2.06002e+15 1.97181e+15 3.976e+13
 1.8e+06 1.90811e+15 2.07737e+15 2.02941e+15 2.8548e+15 1.80748e+15 2.43031e+15 2.3642e+15 2.2205e+15 4.42143e+13
 2e+06 2.0366e+15 2.25063e+15 2.18587e+15 3.243e+15 2.04103e+15 2.69391e+15 2.65931e+15 2.45867e+15 4.86752e+13
 2e+06 1.47649e+15 1.9609e+15 2.13503e+15 2.3387e+15 2.1462e+15 2.5165e+15 2.3338e+15 2.14327e+15 3.95835e+13
 4e+06 3.77473e+15 3.5394e+15 4.47861e+15 6.33624e+15 4.26051e+15 5.42999e+15 5.34224e+15 4.77771e+15 9.50689e+13
 6e+06 6.01184e+15 5.12874e+15 7.41519e+15 1.08798e+16 5.70359e+15 8.35252e+15 8.31199e+15 7.46129e+15 1.43868e+14
 8e+06 8.17202e+15 7.71151e+15 1.08444e+16 1.62254e+16 7.24917e+15 1.02771e+16 1.12506e+16 1.03141e+16 2.01273e+14
 1e+07 1.04281e+16 1.12451e+16 1.40219e+16 2.13802e+16 8.63879e+15 1.07639e+16 1.35943e+16 1.29159e+16 2.45776e+14
 1.2e+07 1.33913e+16 1.39874e+16 1.81411e+16 2.54622e+16 9.09326e+15 1.07163e+16 1.50906e+16 1.51236e+16 2.96193e+14
 1.4e+07 1.67529e+16 1.67932e+16 2.24194e+16 2.95966e+16 8.381e+15 1.09955e+16 1.63244e+16 1.72567e+16 3.4795e+14
 1.6e+07 2.03835e+16 1.98401e+16 2.76507e+16 3.38171e+16 7.50784e+15 1.27572e+16 1.80274e+16 1.98663e+16 3.8805e+14
 1.8e+07 2.41157e+16 2.19324e+16 3.28017e+16 3.69703e+16 8.20103e+15 1.45695e+16 1.99136e+16 2.24615e+16 4.19479e+14
 2e+07 2.77827e+16 2.57685e+16 3.84724e+16 4.10764e+16 9.00443e+15 1.72628e+16 2.24479e+16 2.57385e+16 4.28663e+14
 2e+07 2.65779e+16 2.89257e+16 3.14292e+16 1.51319e+16 1.1112e+16 1.22062e+16 1.28167e+16 1.92811e+16 4.17335e+14
 4e+07 6.08009e+16 1.24621e+17 8.42206e+16 2.74202e+16 1.7676e+16 4.12745e+16 2.87902e+16 5.32264e+16 3.93677e+14
 6e+07 8.46287e+16 2.79221e+17 1.41734e+17 5.23745e+16 2.44395e+16 6.75845e+16 4.81328e+16 9.62908e+16 1.03913e+15
 8e+07 8.68102e+16 4.52814e+17 1.43095e+17 1.5575e+17 8.66417e+15 7.20008e+16 7.88049e+16 1.38312e+17 7.47571e+14
