#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 1.6e+06 1.94808e+15 1.40448e+15 1.72723e+15 1.91228e+15 1.85971e+15 1.76822e+15 1.84674e+15 1.78535e+15 8.47568e+13
 1.8e+06 2.20886e+15 1.55505e+15 1.94043e+15 2.1796e+15 2.09461e+15 2.01909e+15 2.09777e+15 2.01924e+15 9.82604e+13
 2e+06 2.46999e+15 1.7314e+15 2.15553e+15 2.44001e+15 2.33987e+15 2.26972e+15 2.34986e+15 2.25751e+15 1.11108e+14
 2e+06 2.12185e+15 1.7583e+15 1.93511e+15 2.53733e+15 2.23449e+15 2.08068e+15 2.28417e+15 2.14587e+15 1.10424e+14
 4e+06 4.78839e+15 3.59069e+15 4.25286e+15 5.0833e+15 4.23015e+15 5.05314e+15 4.78886e+15 4.55758e+15 2.11939e+14
 6e+06 6.67227e+15 5.81955e+15 6.02155e+15 7.56013e+15 6.08622e+15 9.2995e+15 7.64862e+15 7.05762e+15 3.12278e+14
 8e+06 8.04825e+15 7.61536e+15 7.9279e+15 9.98265e+15 8.01819e+15 1.35458e+16 1.05156e+16 9.45487e+15 3.93011e+14
 1e+07 1.05203e+16 9.52312e+15 1.00561e+16 1.13379e+16 8.6548e+15 1.81271e+16 1.27066e+16 1.16372e+16 4.5826e+14
 1.2e+07 1.3688e+16 1.20878e+16 1.2473e+16 1.29447e+16 9.37105e+15 2.20912e+16 1.48023e+16 1.39812e+16 4.99601e+14
 1.4e+07 1.71276e+16 1.44366e+16 1.46461e+16 1.4744e+16 9.44292e+15 2.58588e+16 1.66819e+16 1.61705e+16 4.82612e+14
 1.6e+07 2.09613e+16 1.75367e+16 1.77921e+16 1.60085e+16 9.88347e+15 2.77829e+16 1.78916e+16 1.82403e+16 5.42412e+14
 1.8e+07 2.40944e+16 2.0469e+16 2.11399e+16 1.81536e+16 1.10005e+16 2.87161e+16 1.92901e+16 2.03345e+16 5.93537e+14
 2e+07 2.69885e+16 2.42659e+16 2.40819e+16 2.09977e+16 1.09704e+16 2.86348e+16 2.0201e+16 2.21654e+16 6.37314e+14
 2e+07 2.29124e+16 1.81448e+16 2.3777e+16 3.34632e+16 1.04413e+16 2.28623e+16 2.22556e+16 2.19979e+16 8.20609e+14
 4e+07 2.6264e+16 4.41603e+16 6.86334e+16 6.38181e+16 1.45142e+16 1.33415e+16 3.05579e+16 3.68758e+16 5.96449e+14
 6e+07 7.97017e+15 7.4483e+16 1.06533e+17 4.57006e+16 1.03708e+16 7.62124e+15 2.12309e+16 3.79366e+16 4.96224e+14
 8e+07 1.69146e+16 7.86291e+16 1.21825e+17 1.82844e+16 7.30669e+15 3.01143e+16 1.85685e+16 4.01235e+16 1.93516e+15
 1e+08 5.86484e+15 4.95031e+16 8.94459e+16 5.44402e+15 6.14489e+15 6.6728e+15 6.08724e+15 2.29609e+16 9.24026e+14
