#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 2000 2.25919e+12 2.27393e+12 2.28176e+12 2.27294e+12 2.25351e+12 2.26765e+12 2.2647e+12 2.26747e+12 1.18792e+12
 2000 2.25516e+12 2.27189e+12 2.28287e+12 2.27572e+12 2.24995e+12 2.27796e+12 2.26788e+12 2.26872e+12 1.19354e+12
 4000 4.69634e+12 4.77416e+12 4.78183e+12 4.73047e+12 4.70054e+12 4.73986e+12 4.72362e+12 4.73448e+12 1.27303e+12
 6000 7.14421e+12 7.31503e+12 7.30677e+12 7.20645e+12 7.1385e+12 7.2161e+12 7.18702e+12 7.21435e+12 1.32167e+12
 8000 9.5949e+12 9.90211e+12 9.83645e+12 9.67222e+12 9.5682e+12 9.70059e+12 9.647e+12 9.69933e+12 1.38598e+12
 10000 1.20594e+13 1.25175e+13 1.23944e+13 1.21287e+13 1.20161e+13 1.21892e+13 1.21113e+13 1.21963e+13 1.45303e+12
 12000 1.45438e+13 1.51231e+13 1.49192e+13 1.45771e+13 1.44306e+13 1.4665e+13 1.45576e+13 1.46794e+13 1.50662e+12
 14000 1.70316e+13 1.77169e+13 1.74516e+13 1.7032e+13 1.68131e+13 1.71215e+13 1.69889e+13 1.71533e+13 1.57167e+12
 16000 1.9522e+13 2.02996e+13 2.00016e+13 1.95137e+13 1.91857e+13 1.963e+13 1.94431e+13 1.96423e+13 1.64423e+12
 18000 2.19906e+13 2.28909e+13 2.25652e+13 2.19647e+13 2.15139e+13 2.21502e+13 2.18763e+13 2.21186e+13 1.70302e+12
 20000 2.44752e+13 2.54906e+13 2.5148e+13 2.44062e+13 2.38671e+13 2.46741e+13 2.43158e+13 2.46046e+13 1.75688e+12
 20000 2.50442e+13 2.50387e+13 2.52559e+13 2.42052e+13 2.3539e+13 2.46674e+13 2.41372e+13 2.45275e+13 1.74267e+12
 40000 4.99986e+13 5.10529e+13 5.10174e+13 4.91959e+13 4.68901e+13 5.01028e+13 4.87296e+13 4.95136e+13 2.40886e+12
 60000 7.54073e+13 7.74063e+13 7.68633e+13 7.34872e+13 7.13747e+13 7.48763e+13 7.32461e+13 7.45712e+13 3.07376e+12
 80000 1.00546e+14 1.03107e+14 1.02582e+14 9.81038e+13 9.68164e+13 1.00336e+14 9.84187e+13 9.98826e+13 3.64723e+12
 100000 1.25713e+14 1.28758e+14 1.26709e+14 1.21856e+14 1.21407e+14 1.25407e+14 1.2289e+14 1.24558e+14 4.31593e+12
 120000 1.51547e+14 1.53358e+14 1.50666e+14 1.45983e+14 1.4577e+14 1.50993e+14 1.47582e+14 1.49292e+14 4.98424e+12
 140000 1.7724e+14 1.76422e+14 1.7435e+14 1.69402e+14 1.70197e+14 1.76181e+14 1.71927e+14 1.73558e+14 5.61523e+12
 160000 2.03341e+14 1.98642e+14 1.99076e+14 1.93187e+14 1.93592e+14 2.01571e+14 1.96117e+14 1.97811e+14 6.3084e+12
 180000 2.28217e+14 2.21363e+14 2.2385e+14 2.1819e+14 2.16636e+14 2.26795e+14 2.2054e+14 2.22115e+14 6.87425e+12
 200000 2.52935e+14 2.43815e+14 2.48088e+14 2.42969e+14 2.39018e+14 2.52749e+14 2.44912e+14 2.46259e+14 7.55228e+12
 200000 2.51185e+14 2.34801e+14 2.57711e+14 2.50005e+14 2.37594e+14 2.47959e+14 2.45186e+14 2.46272e+14 7.28429e+12
 400000 4.93417e+14 4.6109e+14 4.71998e+14 5.2046e+14 4.46132e+14 5.30527e+14 4.9904e+14 4.89625e+14 1.34269e+13
 600000 7.42424e+14 6.62791e+14 7.1164e+14 8.16504e+14 6.7402e+14 7.92615e+14 7.61046e+14 7.38875e+14 1.88752e+13
 800000 9.50464e+14 8.61367e+14 9.35603e+14 1.11562e+15 8.99328e+14 1.05909e+15 1.02468e+15 9.81131e+14 2.54052e+13
 1e+06 1.16195e+15 1.0584e+15 1.19951e+15 1.4195e+15 1.10931e+15 1.33343e+15 1.28741e+15 1.22843e+15 3.22773e+13
 1.2e+06 1.42552e+15 1.29324e+15 1.45418e+15 1.73537e+15 1.32763e+15 1.60205e+15 1.55502e+15 1.4894e+15 3.80312e+13
 1.4e+06 1.65635e+15 1.53675e+15 1.71128e+15 2.09397e+15 1.54526e+15 1.86371e+15 1.83431e+15 1.75451e+15 4.52453e+13
 1.6e+06 1.857e+15 1.75771e+15 1.966e+15 2.46225e+15 1.77754e+15 2.12529e+15 2.12169e+15 2.01711e+15 5.18228e+13
 1.8e+06 2.03953e+15 1.9997e+15 2.2334e+15 2.83483e+15 2.02774e+15 2.37862e+15 2.41373e+15 2.28459e+15 5.862e+13
 2e+06 2.2449e+15 2.2621e+15 2.50332e+15 3.21566e+15 2.26069e+15 2.58986e+15 2.68874e+15 2.54795e+15 6.51658e+13
 2e+06 1.96687e+15 1.74428e+15 1.71282e+15 3.23675e+15 2.42178e+15 2.06515e+15 2.57456e+15 2.26793e+15 6.6722e+13
 4e+06 4.82364e+15 4.30095e+15 4.42602e+15 7.5753e+15 3.79411e+15 3.90884e+15 5.09275e+15 4.8624e+15 1.09798e+14
 6e+06 8.08637e+15 7.56071e+15 7.71464e+15 1.2817e+16 5.0711e+15 4.57888e+15 7.48901e+15 7.6083e+15 1.35436e+14
 8e+06 1.114e+16 1.07239e+16 1.12879e+16 1.94e+16 6.32125e+15 4.42674e+15 1.00493e+16 1.04498e+16 1.91158e+14
 1e+07 1.45252e+16 1.40448e+16 1.58142e+16 2.59689e+16 7.39231e+15 5.10008e+15 1.28204e+16 1.36101e+16 2.53733e+14
 1.2e+07 1.90114e+16 1.74355e+16 2.12799e+16 3.35182e+16 8.27333e+15 6.89223e+15 1.62279e+16 1.74337e+16 3.11583e+14
 1.4e+07 2.40425e+16 2.08249e+16 2.82777e+16 4.19622e+16 7.65567e+15 8.09838e+15 1.92388e+16 2.1296e+16 3.58132e+14
 1.6e+07 3.01946e+16 2.33209e+16 3.61871e+16 5.02803e+16 7.53527e+15 7.457e+15 2.17575e+16 2.50149e+16 3.65527e+14
 1.8e+07 3.67593e+16 2.68533e+16 4.48849e+16 5.92775e+16 7.30948e+15 6.62804e+15 2.4405e+16 2.91093e+16 3.95922e+14
 2e+07 4.4745e+16 3.03991e+16 5.39314e+16 7.05867e+16 7.88607e+15 7.15056e+15 2.85411e+16 3.43347e+16 4.29376e+14
 2e+07 3.79993e+16 2.39899e+16 4.11772e+16 5.41837e+16 3.55734e+15 9.80599e+15 2.25157e+16 2.72649e+16 8.28177e+14
 4e+07 1.50263e+17 3.54914e+16 1.49604e+17 1.91498e+17 1.55159e+16 1.94766e+16 7.54967e+16 9.00124e+16 6.6896e+14
 6e+07 3.33225e+17 8.75377e+15 2.35949e+17 3.75963e+17 3.21362e+16 4.66365e+15 1.37588e+17 1.5961e+17 2.56009e+14
 8e+07 4.40566e+17 1.69676e+16 2.84613e+17 5.74884e+17 3.91063e+16 2.16679e+15 2.05386e+17 2.22184e+17 8.57173e+14
