# Radius 	finiterdf__H_Water_H_Water	rdf__H_Water_H_Water	finiterdf__H_Water_O_Water	rdf__H_Water_O_Water	finiterdf__O_Water_O_Water	rdf__O_Water_O_Water	
16.5756 1.00013	1.00021	0.999957	1.00004	0.999742	0.999808	
16.5961 1.00008	1.00015	0.999487	0.999569	1.00053	1.0006	
16.6166 1.00016	1.00023	1.00032	1.0004	0.99983	0.999899	
16.6371 0.999849	0.999924	0.999725	0.999808	1.00015	1.00022	
16.6575 1.00001	1.00009	0.999805	0.999887	0.999898	0.999969	
16.678 0.999636	0.99971	0.999968	1.00005	0.999765	0.999834	
16.6985 1.00014	1.00022	0.999306	0.999385	0.99956	0.999627	
16.719 0.999901	0.999977	1.00012	1.0002	0.999821	0.999887	
16.7395 0.999993	1.00007	1.00011	1.00019	1.00039	1.00046	
16.7599 0.999969	1.00005	1.00002	1.0001	1.00002	1.00009	
16.7804 0.999847	0.999922	0.999996	1.00008	0.999538	0.999605	
16.8009 0.999937	1.00001	0.999939	1.00002	0.999245	0.999307	
16.8214 0.999997	1.00007	1.00023	1.00032	1.00033	1.00039	
16.8418 0.999927	1	0.999917	1	1.00037	1.00043	
16.8623 1.00013	1.00021	0.999819	0.999904	1.00017	1.00024	
16.8828 0.999578	0.999654	1.00001	1.00009	0.999862	0.999931	
16.9033 0.999899	0.999975	0.999979	1.00006	0.999812	0.999881	
16.9237 1.00001	1.00008	0.999951	1.00004	1.00001	1.00008	
16.9442 1.00013	1.00021	0.999987	1.00007	0.999659	0.999726	
16.9647 0.999904	0.999981	0.999574	0.999658	1.00036	1.00043	
16.9852 0.99997	1.00005	0.999806	0.999889	1.00048	1.00055	
17.0056 0.999895	0.999972	0.999749	0.999831	1.00022	1.0003	
17.0261 0.999819	0.999895	0.99988	0.999962	0.999991	1.00007	
17.0466 0.999581	0.999654	0.999937	1.00002	0.999905	0.999982	
17.0671 1.00047	1.00055	0.999549	0.999627	0.999523	0.999597	
17.0876 0.999835	0.999913	0.999772	0.99985	1.00024	1.00032	
17.108 1.00002	1.0001	1.00009	1.00016	1.00033	1.00041	
17.1285 1.00011	1.00019	0.999745	0.999823	0.999501	0.999578	
17.149 1.00015	1.00023	0.999602	0.999677	0.999589	0.999662	
17.1695 1.00006	1.00014	0.999799	0.999874	1.00036	1.00044	
17.1899 0.999997	1.00008	1.00012	1.0002	1.00058	1.00066	
17.2104 0.999962	1.00005	1.00003	1.00011	1.00005	1.00013	
17.2309 0.999676	0.999757	0.999848	0.999924	1.00026	1.00035	
17.2514 0.99986	0.999941	0.99999	1.00007	1.00002	1.0001	
17.2718 0.99953	0.999608	0.999791	0.999867	0.999994	1.00008	
17.2923 0.999943	1.00002	1.00018	1.00026	1.00007	1.00016	
17.3128 1.0001	1.00017	1.00002	1.0001	0.999471	0.999556	
17.3333 0.999873	0.999952	0.999955	1.00003	1.00038	1.00047	
17.3537 0.999524	0.9996	0.999845	0.999923	1.00056	1.00065	
17.3742 0.999984	1.00006	0.999643	0.999719	0.998888	0.998974	
17.3947 0.999718	0.999793	0.999845	0.99992	1.00005	1.00014	
17.4152 1.00011	1.00018	0.999419	0.99949	1.00034	1.00043	
17.4356 1.00008	1.00015	0.999944	1.00002	1.00028	1.00037	
17.4561 0.999758	0.999834	1.00001	1.00008	0.999521	0.999611	
17.4766 1.00021	1.00029	0.999894	0.999965	0.998968	0.99905	
17.4971 0.999979	1.00006	0.999615	0.999684	0.999966	1.00005	
17.5176 1.00001	1.00009	0.999691	0.999758	0.999039	0.999115	
17.538 0.999986	1.00007	0.999926	0.999993	0.999894	0.999969	
17.5585 0.999372	0.999448	0.999596	0.99966	0.9999	0.999975	
17.579 0.99988	0.999955	0.99988	0.999944	0.999598	0.99967	
17.5995 1.00002	1.0001	1.0003	1.00037	1.00023	1.00031	
17.6199 0.999889	0.999965	1.00012	1.00019	0.99998	1.00006	
17.6404 0.999361	0.999432	1.00045	1.00052	1.00028	1.00036	
17.6609 1.00003	1.0001	0.999921	0.999993	1.0002	1.00028	
17.6814 1.00005	1.00012	1.00023	1.00031	1.00028	1.00037	
17.7018 1.00012	1.00019	0.99997	1.00005	1.00034	1.00042	
17.7223 0.999787	0.999861	0.999667	0.999741	0.999917	1	
17.7428 1.0004	1.00048	0.999998	1.00007	0.999446	0.999529	
17.7633 1.00013	1.00021	1.00025	1.00033	0.999792	0.999875	
17.7837 1.00016	1.00024	1.00016	1.00023	1.0003	1.00039	
17.8042 0.99977	0.99985	1.00005	1.00013	1.00121	1.00131	
17.8247 1.0001	1.00018	0.999405	0.99948	0.999842	0.999938	
17.8452 1.00018	1.00026	1.00017	1.00025	1.0002	1.0003	
17.8657 0.999982	1.00007	0.999839	0.999916	1.0008	1.0009	
17.8861 0.999912	0.999996	0.999944	1.00002	0.999358	0.999461	
17.9066 0.999835	0.999919	1.00002	1.0001	0.99987	0.999972	
17.9271 0.99961	0.999691	0.999747	0.999824	1.00024	1.00035	
17.9476 0.999775	0.999855	0.999995	1.00007	0.99844	0.998532	
17.968 0.999932	1.00001	0.999668	0.999743	0.999959	1.00005	
17.9885 1.00008	1.00017	1.00016	1.00024	0.998926	0.99901	
18.009 1.00007	1.00015	1.00004	1.00012	1.00001	1.00009	
18.0295 0.999867	0.999949	0.999664	0.999739	1.00058	1.00067	
18.0499 0.999754	0.999835	1.00035	1.00043	1.00018	1.00028	
18.0704 1.0001	1.00018	0.999761	0.999839	0.999495	0.999584	
18.0909 1.00012	1.00021	0.999614	0.999689	0.999463	0.999548	
18.1114 0.999814	0.999897	1.00043	1.00051	0.999864	0.999949	
18.1318 0.999716	0.999797	1.00002	1.0001	1.00037	1.00046	
18.1523 0.999655	0.999734	0.999964	1.00005	1.00023	1.00032	
18.1728 1.00032	1.00041	0.999745	0.999824	0.999981	1.00007	
18.1933 1.0001	1.00019	0.99954	0.999616	0.99901	0.999094	
18.2138 1.00007	1.00015	0.999693	0.999767	0.999459	0.999539	
18.2342 0.999912	0.999998	0.999784	0.999856	1.00043	1.00051	
18.2547 1.00006	1.00015	0.999694	0.999764	1.00059	1.00068	
18.2752 1.00004	1.00013	0.999908	0.999978	0.999967	1.00006	
18.2957 1.00005	1.00014	0.99992	0.999989	0.999214	0.999298	
18.3161 0.999862	0.999951	1.00001	1.00008	0.999942	1.00003	
18.3366 0.999743	0.999831	1.00015	1.00022	0.999843	0.999928	
18.3571 0.999824	0.999911	1.00023	1.00031	0.999954	1.00004	
18.3776 0.999894	0.999981	1.00012	1.0002	0.999647	0.999729	
18.398 1.00014	1.00023	0.999988	1.00007	0.999867	0.999949	
18.4185 1.00006	1.00015	1.00038	1.00046	0.999751	0.999831	
18.439 0.99999	1.00008	0.999733	0.999814	1.00017	1.00026	
18.4595 1.00015	1.00024	1.00022	1.00031	0.998757	0.998828	
18.4799 0.999719	0.999811	1.00012	1.0002	1.00004	1.00011	
18.5004 0.999735	0.999825	0.999874	0.99996	0.999328	0.999393	
18.5209 0.999588	0.999675	1.00016	1.00024	0.999558	0.999619	
18.5414 0.999735	0.999819	1.00048	1.00057	1.00023	1.00029	
18.5619 0.999569	0.99965	1.00006	1.00015	0.999625	0.999686	
18.5823 0.999561	0.999638	0.999817	0.999912	0.999621	0.999679	
18.6028 1.00035	1.00043	0.999788	0.999881	1.00016	1.00022	
18.6233 0.999814	0.999895	0.999963	1.00006	1.00095	1.00102	
18.6438 0.999989	1.00007	1.00011	1.00021	1.0002	1.00027	
18.6642 0.999662	0.99974	1.00034	1.00044	0.999517	0.999586	
18.6847 0.999933	1.00001	1.00014	1.00025	1.00033	1.00041	
18.7052 0.999521	0.999595	0.999677	0.999779	0.999606	0.999676	
18.7257 0.999827	0.999901	0.999911	1.00001	1.00034	1.00041	
18.7461 1.00024	1.00032	1.0001	1.00021	0.999376	0.999445	
18.7666 0.999953	1.00003	0.999658	0.999759	0.999213	0.999274	
18.7871 0.99954	0.999613	1.00023	1.00033	1.00021	1.00028	
18.8076 0.999778	0.99985	0.999642	0.999744	0.999991	1.00006	
18.828 1.00025	1.00033	0.999981	1.00008	0.999644	0.999705	
18.8485 1.00022	1.0003	0.999817	0.999919	1.0005	1.00057	
18.869 0.999628	0.999703	0.999623	0.999722	0.999243	0.999303	
18.8895 1.00018	1.00025	0.9995	0.999595	0.999741	0.999798	
18.91 1.00011	1.00019	1.00012	1.00022	0.998574	0.998616	
18.9304 0.999846	0.999925	0.999801	0.999897	1.00009	1.00013	
18.9509 0.999776	0.999853	0.999662	0.999755	1.00055	1.0006	
18.9714 0.999919	0.999997	0.999745	0.999836	1.00064	1.0007	
18.9919 0.999627	0.999701	1.00005	1.00014	1.00005	1.00011	
19.0123 0.999998	1.00007	0.999859	0.999951	0.999333	0.999385	
19.0328 0.999553	0.999623	0.999879	0.999971	1.00011	1.00016	
19.0533 0.999763	0.999831	0.999464	0.999551	0.999601	0.999651	
19.0738 1.00009	1.00016	0.999914	1	1.00003	1.00008	
19.0942 1.00028	1.00035	0.999975	1.00006	1.0004	1.00046	
19.1147 0.999803	0.999876	0.999868	0.999955	1.00039	1.00045	
19.1352 1.00003	1.00011	0.999747	0.999832	0.999108	0.99916	
19.1557 0.999708	0.999779	0.999828	0.999912	0.999702	0.99975	
19.1761 0.999889	0.99996	1.00001	1.0001	1.00096	1.00102	
19.1966 1.00004	1.00011	0.999837	0.999921	0.999427	0.999482	
19.2171 1.00016	1.00024	1	1.00009	1.00069	1.00075	
19.2376 0.999963	1.00004	0.999878	0.999963	0.999601	0.999661	
19.258 0.999748	0.999822	0.999636	0.999717	1.00086	1.00093	
19.2785 0.999645	0.999715	0.999846	0.999926	1.00049	1.00057	
19.299 0.999752	0.99982	0.999967	1.00005	0.99976	0.999836	
19.3195 0.999796	0.999862	0.999738	0.999817	0.999669	0.999742	
19.34 0.999872	0.999937	1.00007	1.00016	1.00087	1.00096	
19.3604 1.00001	1.00008	1.00036	1.00045	0.999991	1.00008	
19.3809 1.00008	1.00014	0.99987	0.999956	1.00007	1.00016	
19.4014 1.00022	1.00029	1.00023	1.00032	0.999656	0.99974	
19.4219 0.999888	0.99996	0.999486	0.99957	1.00161	1.00171	
19.4423 1.0002	1.00028	0.999457	0.999536	1.0001	1.00021	
19.4628 1.00002	1.0001	0.999878	0.999956	1.0003	1.00041	
19.4833 1.00037	1.00046	0.999606	0.99968	1.00041	1.00054	
19.5038 1.00033	1.00042	1.00032	1.0004	0.99989	1.00001	
19.5242 0.999787	0.999873	1.00011	1.00019	0.999959	1.00008	
19.5447 1.00051	1.00061	1.00001	1.00009	0.999739	0.99986	
19.5652 0.999638	0.999728	1.00012	1.00021	0.999767	0.999887	
19.5857 0.999809	0.999898	0.999647	0.999729	0.999136	0.999245	
19.6061 1.0002	1.0003	1.00016	1.00025	0.999154	0.999253	
19.6266 0.999887	0.99998	0.999997	1.00008	0.999782	0.99988	
19.6471 1.00004	1.00013	0.999907	0.999993	0.999828	0.999924	
19.6676 1.00026	1.00036	0.999679	0.999762	1.00073	1.00083	
19.6881 1.0001	1.00021	1.00021	1.0003	0.999451	0.999553	
19.7085 0.999597	0.999695	0.999195	0.999272	1.00098	1.0011	
19.729 0.9997	0.999795	1.00018	1.00026	0.999644	0.999758	
19.7495 0.999657	0.999749	0.999471	0.999545	1.00026	1.00038	
19.77 1.00036	1.00046	0.999758	0.99983	1.00032	1.00044	
19.7904 0.999608	0.999702	1.00011	1.00018	0.999416	0.999534	
19.8109 1.00032	1.00042	1.00031	1.00039	0.998374	0.998471	
19.8314 0.999634	0.99973	1.00001	1.0001	0.999851	0.999947	
19.8519 1.00012	1.00022	0.999913	0.999994	1.00031	1.00042	
19.8723 0.999547	0.99964	0.999919	1	0.998668	0.998752	
19.8928 0.99984	0.999933	1.00008	1.00016	1.00038	1.00048	
19.9133 0.999709	0.999799	0.999641	0.99972	0.999058	0.999137	
19.9338 1.00034	1.00044	1.00042	1.00051	0.999315	0.999385	
19.9542 0.999588	0.999679	0.999962	1.00005	1.00007	1.00014	
19.9747 0.999383	0.999467	0.999469	0.999549	0.999806	0.999876	
19.9952 0.999778	0.999859	0.999471	0.999545	1.00039	1.00047	
20.0157 0.999746	0.999825	0.999936	1.00001	1.00085	1.00094	
20.0362 0.999983	1.00006	1.00016	1.00024	0.999161	0.999241	
20.0566 1.00029	1.00037	0.999851	0.999928	1.00016	1.00024	
20.0771 1.00016	1.00025	0.999863	0.999938	0.999209	0.999282	
20.0976 0.999541	0.999624	0.999631	0.999703	1.00038	1.00046	
20.1181 0.999614	0.999693	1.00018	1.00026	0.999531	0.999605	
20.1385 1.00003	1.00012	0.999405	0.999472	0.99919	0.999253	
20.159 1.00081	1.0009	0.999991	1.00006	1.00059	1.00066	
20.1795 0.999778	0.99987	0.999665	0.999729	1.00026	1.00034	
20.2 1.00013	1.00023	0.999977	1.00004	1.00062	1.00071	
20.2204 1.0003	1.00041	1.00038	1.00045	0.999665	0.99975	
20.2409 0.999633	0.999731	0.999829	0.999899	1.00055	1.00065	
20.2614 1.00074	1.00085	1.00009	1.00017	0.999749	0.999841	
20.2819 0.999369	0.999472	1.00013	1.0002	1.00075	1.00085	
20.3023 1.0001	1.00021	1.00061	1.00069	0.999342	0.999439	
20.3228 0.999994	1.0001	1.00029	1.00038	1.00016	1.00026	
20.3433 0.999417	0.999518	1.00031	1.00041	1.00078	1.0009	
20.3638 0.999703	0.9998	1.00005	1.00015	1.00092	1.00105	
20.3843 0.999701	0.999795	1.00018	1.00029	0.998909	0.999024	
20.4047 1.0001	1.0002	1.00016	1.00027	0.998857	0.998956	
20.4252 0.999879	0.999975	0.998978	0.999073	1.00016	1.00026	
20.4457 0.999283	0.99937	1.0002	1.0003	0.999488	0.999585	
20.4662 0.99863	0.998697	1.00011	1.00021	0.999361	0.999449	
